gene_id	gene_symbol	gnomad_score	expression_score	tau_restricted_panel_specificity	tau_specificity	annotation_score	localization_score	compartment_cilia	compartment_centrosome	compartment_basal_body	compartment_transition_zone	compartment_stereocilia	in_cilia_compendium	in_centrosome_compendium	animal_model_score	literature_score	evidence_count	available_weight	weighted_sum	composite_score	quality_flag	gnomad_contribution	expression_contribution	annotation_contribution	localization_contribution	animal_model_contribution	literature_contribution	has_direct_localization_signal	has_cilia_signal	has_cilia_signal_semantics_version	confidence_tier	supporting_layers	evidence_gaps
ENSG00000004897	CDC27	0.825931597753956	0.5136151823816697	0.17124895088761877	0.17124895088761877	0.7952991312588615	0.0	false	false	false	false	false	false	false	0.0	0.9108771564079846	6	1.00	0.5238357991771521	0.5238357991771521	sufficient_evidence	0.16518631955079122	0.10272303647633395	0.11929486968882923	0.0	0.0	0.1366315734611977	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000177169	ULK1	0.7085247575293516	0.7214496872780007	0.386574528787241	0.386574528787241	0.8793646795893528	0.0	false	false	false	false	false	false	false	0.0	0.7057903789023818	6	1.00	0.5237681477352307	0.5237681477352307	sufficient_evidence	0.14170495150587034	0.14428993745560015	0.13190470193840292	0.0	0.0	0.10586855683535727	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000179950	PUF60	0.905053598774885	0.48969233746975804	0.07352391158456528	0.07352391158456528	0.7556424032549565	0.0	false	false	false	false	false	false	false	0.10116588400953613	0.7752123833845833	6	1.00	0.52375228784629	0.52375228784629	sufficient_evidence	0.181010719754977	0.09793846749395162	0.11334636048824347	0.0	0.01517488260143042	0.11628185750768749	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000167693	NXN	0.8473711077080142	0.5840819086998651	0.7337785710835447	0.7337785710835447	0.5600957952732246	0.0	false	false	false	false	false	false	false	0.12765713253595054	0.8949027987700006	6	1.00	0.5236889622684522	0.5236889622684522	sufficient_evidence	0.16947422154160285	0.11681638173997302	0.08401436929098369	0.0	0.01914856988039258	0.13423541981550008	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000186174	BCL9L	0.8882082695252679	0.6869997396114512	0.5024698981167027	0.5024698981167027	0.7683708261338531	0.0	false	false	false	false	false	false	false	0.0	0.6225829989055089	6	1.00	0.5236846755832482	0.5236846755832482	sufficient_evidence	0.1776416539050536	0.13739994792229024	0.11525562392007796	0.0	0.0	0.09338744983582634	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000134153	EMC7	0.8529862174578866	0.48764185846824903	0.3999250692616365	0.3999250692616365	0.5291285242601445		false	false	false	false	false	false	false	0.0	0.6506749361546881	5	0.85	0.44509613424745204	0.5236425108793553	sufficient_evidence	0.17059724349157734	0.0975283716936498	0.07936927863902167		0.0	0.09760124042320321	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000143365	RORC	0.8912710566615619	0.5691499246214292	0.7025293392265806	0.7025293392265806	0.844709118981817	0.0	false	false	false	false	false	false	false	0.06382856626797527	0.634700578516704	6	1.00	0.5235699358215727	0.5235699358215727	sufficient_evidence	0.1782542113323124	0.11382998492428585	0.12670636784727254	0.0	0.00957428494019629	0.0952050867775056	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000106245	BUD31	0.5793772332822869	0.600341642054763	0.47914619079641463	0.47914619079641463	0.7556424032549565	0.6	false	true	false	false	false	false	false	0.0	0.5618387449835827	6	1.00	0.5235659473031908	0.5235659473031908	sufficient_evidence	0.11587544665645738	0.12006832841095261	0.11334636048824347	0.09	0.0	0.0842758117475374	true	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000184381	PLA2G6	0.5237366003062787	0.4275322927953229	0.5213182648446428	0.5213182648446428	0.8202762956339098	0.5	false	false	false	false	false	false	false	0.1770402970166882	0.7245530828164903	6	1.00	0.5235342299403836	0.5235342299403836	sufficient_evidence	0.10474732006125574	0.08550645855906458	0.12304144434508646	0.075	0.026556044552503228	0.10868296242247355	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000161270	NPHS1	0.5752935171005614	0.5287523545968047	0.8417798077292993	0.8417798077292993	0.7828748141529693		false	false	false	false	false	false	false	0.11115400595549367	0.6003022880075051	5	0.85	0.4449588405568684	0.5234809888904335	sufficient_evidence	0.11505870342011229	0.10575047091936095	0.11743122212294539		0.01667310089332405	0.09004534320112575	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000124214	STAU1	0.8703420112302195	0.6685830184621568	0.3526982665043913	0.3526982665043913	0.6285513264945384	0.0	false	false	false	false	false	false	false	0.0	0.8094021994058477	6	1.00	0.5234780348235332	0.5234780348235332	sufficient_evidence	0.17406840224604392	0.13371660369243138	0.09428269897418075	0.0	0.0	0.12141032991087715	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000102174	PHEX		0.6989767364430569	0.7402356737673621	0.7402356737673621	0.60357416211949		false	false	false	false	false	false	false	0.06382856626797527	0.6689946317819357	4	0.65	0.34025495131402156	0.5234691558677255	sufficient_evidence		0.1397953472886114	0.0905361243179235		0.00957428494019629	0.10034919476729036	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	expression,annotation,animal_model,literature	gnomad,localization
ENSG00000172037	LAMB2	0.6870852475752935	0.485007125094685	0.8393593441942513	0.8393593441942513	0.8224201603463086	0.0	false	false	false	false	false	false	false	0.2593593472294852	0.8448168030437275	6	1.00	0.5234079211269239	0.5234079211269239	sufficient_evidence	0.1374170495150587	0.09700142501893701	0.12336302405194628	0.0	0.038903902084422785	0.12672252045655913	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000129003	VPS13C	0.594691168963757	0.7224807072817192	0.36717158142075557	0.36717158142075557	0.5794695891037083	0.3	false	false	false	false	false	false	false	0.0	0.8536769687809455	6	1.00	0.5234063589317932	0.5234063589317932	sufficient_evidence	0.1189382337927514	0.14449614145634385	0.08692043836555624	0.045	0.0	0.1280515453171418	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000136143	SUCLA2	0.6569678407350689	0.7300512629793001	0.47311245727435786	0.47311245727435786	0.8180781501386063	0.0	false	false	false	false	false	false	false	0.0	0.8217543128159691	6	1.00	0.5233786901860601	0.5233786901860601	sufficient_evidence	0.13139356814701378	0.14601025259586004	0.12271172252079093	0.0	0.0	0.12326314692239536	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000127946	HIP1	0.7411944869831546	0.5562830974329542	0.5470903433301983	0.5470903433301983	0.8760034039763271	0.0	false	false	false	false	false	false	false	0.06382856626797527	0.8193829155157137	6	1.00	0.5233777497472243	0.5233777497472243	sufficient_evidence	0.14823889739663093	0.11125661948659085	0.13140051059644905	0.0	0.00957428494019629	0.12290743732735705	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000051128	HOMER3	0.4507401735579377	0.9280053796539313	0.8760400609585202	0.8760400609585202	0.7861515090389664	0.0	false	false	false	false	false	false	false	0.0	0.8645958200865169	6	1.00	0.5233612100111963	0.5233612100111963	sufficient_evidence	0.09014803471158755	0.18560107593078626	0.11792272635584494	0.0	0.0	0.12968937301297753	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000113657	DPYSL3	0.8330781010719754	0.6246978077744303	0.8304772489260297	0.8304772489260297	0.8378960477989184	0.0	false	false	false	false	false	false	false	0.11115400595549367	0.596315213425757	6	1.00	0.5233599718463066	0.5233599718463066	sufficient_evidence	0.1666156202143951	0.12493956155488606	0.12568440716983775	0.0	0.01667310089332405	0.08944728201386355	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000084463	WBP11	0.8560490045941807	0.6728564108040729	0.40096130874664554	0.40096130874664554	0.7407220014427409	0.0	false	false	false	false	false	false	false	0.0	0.709751394173138	6	1.00	0.5233520924220325	0.5233520924220325	sufficient_evidence	0.17120980091883614	0.13457128216081457	0.11110830021641113	0.0	0.0	0.10646270912597071	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000122692	SMU1	0.9770290964777947	0.5237316441673607	0.23141791496282688	0.23141791496282688	0.7459855589921536	0.0	false	false	false	false	false	false	false	0.0	0.7418304060040652	6	1.00	0.523324542878464	0.523324542878464	sufficient_evidence	0.19540581929555895	0.10474632883347215	0.11189783384882303	0.0	0.0	0.11127456090060979	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000116288	PARK7	0.49668198060234814	0.5868522291633717	0.21308115854256682	0.21308115854256682	0.9527717230101269	0.0	false	false	false	false	false	false	false	0.13439207976021025	0.9564288320216814	6	1.00	0.5232457371719467	0.5232457371719467	sufficient_evidence	0.09933639612046963	0.11737044583267434	0.14291575845151902	0.0	0.020158811964031537	0.1434643248032522	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000104812	GYS1	0.5615109749872383	0.6877140411141026	0.4115078744554898	0.4115078744554898	0.7683708261338531	0.3	false	false	false	false	false	false	false	0.047871424700981456	0.7064158023661855	6	1.00	0.5232437112004212	0.5232437112004212	sufficient_evidence	0.11230219499744767	0.13754280822282053	0.11525562392007796	0.045	0.007180713705147218	0.10596237035492782	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000109133	TMEM33	0.6748340990301174	0.407971691999204	0.16587897024265758	0.16587897024265758	0.5556424032549565		false	false	false	false	false	false	false	0.0	0.965601709490801	5	0.85	0.4447477751177279	0.5232326766090917	sufficient_evidence	0.13496681980602349	0.08159433839984082	0.08334636048824347		0.0	0.14484025642362014	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000115268	RPS15	0.64267483409903	0.721861113877777	0.5099324429814001	0.5099324429814001	0.8224201603463086	0.0	false	false	false	false	false	false	false	0.09574284940196291	0.7506123938083077	6	1.00	0.5232235001288483	0.5232235001288483	sufficient_evidence	0.128534966819806	0.1443722227755554	0.12336302405194628	0.0	0.014361427410294437	0.11259185907124615	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000107317	PTGDS	0.5405819295558959	0.6597599720113989	0.8113832466148712	0.8113832466148712	0.8180781501386063		false	false	false	false	false	false	false	0.0	0.5463073956324594	5	0.85	0.4447262121791188	0.5232073084460221	sufficient_evidence	0.10811638591117918	0.13195199440227978	0.12271172252079093		0.0	0.08194610934486891	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000126950	TMEM35A		0.9071676432916601	0.9018263163508956	0.9018263163508956	0.5509481730533295	0.5	false	false	false	false	false	false	false	0.0	0.5298900297076146	5	0.80	0.41855925907247366	0.523199073840592	sufficient_evidence		0.18143352865833204	0.08264222595799943	0.075	0.0	0.07948350445614218	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	expression,annotation,localization,animal_model,literature	gnomad
ENSG00000126870	DYNC2I1	0.6258295048494129	0.6355395863925163	0.6013293340242202	0.6013293340242202	0.8111286734140148	0.0	false	false	false	false	false	false	false	0.0	0.9945275446917183	6	1.00	0.5231222509642458	0.5231222509642458	sufficient_evidence	0.1251659009698826	0.12710791727850326	0.12166930101210222	0.0	0.0	0.14917913170375774	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000141582	CBX4	0.8637059724349156	0.5744539590439415	0.13299750700352098	0.13299750700352098	0.8396500894643935	0.0	false	false	false	false	false	false	false	0.0	0.7301037160577475	6	1.00	0.5230950571240927	0.5230950571240927	sufficient_evidence	0.17274119448698314	0.1148907918087883	0.125947513419659	0.0	0.0	0.10951555740866212	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000116698	SMG7	0.8626850433894844	0.5322047942936816	0.4711793707386454	0.4711793707386454	0.7600957952732246	0.0	false	false	false	false	false	false	false	0.0	0.8672017511856986	6	1.00	0.5230725995054717	0.5230725995054717	sufficient_evidence	0.1725370086778969	0.10644095885873633	0.11401436929098369	0.0	0.0	0.1300802626778548	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000131759	RARA	0.8963757018887186	0.4635879645765436	0.5072000685387779	0.5072000685387779	0.9040666547976355	0.0	false	false	false	false	false	false	false	0.10116588400953613	0.6685776828060667	6	1.00	0.5230642665350381	0.5230642665350381	sufficient_evidence	0.17927514037774372	0.09271759291530873	0.1356099982196453	0.0	0.01517488260143042	0.10028665242090999	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
